index,DATE,ASM_DOMESTIC,ASM_INTERNATIONAL,FLIGHTS_DOMESTIC,FLIGHTS_INTERNATIONAL,PASSENGERS_DOMESTIC,PASSENGERS_INTERNATIONAL,RPM_DOMESTIC,RPM_INTERNATIONAL,AIRLINE_CODE,AIRPORT_CODE
1352,2013-12-01,259582,7955.0,1975,64.0,246747,6680.0,228759,6149.0,GA,AMP
1353,2014-01-01,224451,8031.0,1715,63.0,189508,5658.0,175313,5118.0,GA,AMP
1354,2014-02-01,213648,7302.0,1610,55.0,180324,5260.0,167026,5141.0,GA,AMP
1355,2014-03-01,299750,8896.0,2165,67.0,248486,6199.0,231510,6290.0,GA,AMP
1356,2014-04-01,280366,8473.0,2060,64.0,243332,6783.0,223691,6609.0,GA,AMP
1357,2014-05-01,264004,1801.0,1979,7.0,235785,1187.0,212845,1510.0,GA,AMP
1358,2014-06-01,251928,1255.0,1899,4.0,225207,690.0,205422,982.0,GA,AMP
1359,2014-07-01,255534,1255.0,1928,4.0,248572,1303.0,228271,1014.0,GA,AMP
1360,2014-08-01,256614,1569.0,1937,5.0,243273,1407.0,222620,1282.0,GA,AMP
1361,2014-09-01,201005,0.0,1631,0.0,179032,358.0,158387,0.0,GA,AMP
1362,2014-10-01,224700,0.0,1822,0.0,205606,625.0,184502,0.0,GA,AMP
1363,2014-11-01,240563,0.0,2152,0.0,220186,656.0,184442,0.0,GA,AMP
1364,2014-12-01,280332,588.0,2327,2.0,267008,623.0,237603,506.0,GA,AMP
1365,2015-01-01,234100,1549.0,2082,5.0,191774,1158.0,163836,1196.0,GA,AMP
1366,2015-02-01,230458,1196.0,1974,4.0,208011,1046.0,179847,941.0,GA,AMP
1367,2015-03-01,294509,1255.0,2498,4.0,276028,1226.0,239124,1006.0,GA,AMP
1368,2015-04-01,269501,1196.0,2328,4.0,258410,1086.0,216629,1033.0,GA,AMP
1369,2015-05-01,260696,1471.0,2271,5.0,250744,947.0,203791,904.0,GA,AMP
1370,2015-06-01,258202,1177.0,2283,4.0,259231,885.0,211585,853.0,GA,AMP
1371,2015-07-01,253471,1839.0,2066,8.0,256268,1641.0,223111,1278.0,GA,AMP
1372,2015-08-01,257911,2005.0,2116,9.0,254038,2374.0,222386,1607.0,GA,AMP
1373,2015-09-01,207266,0.0,1930,0.0,194989,862.0,161870,0.0,GA,AMP
1374,2015-10-01,224087,0.0,2058,0.0,227097,845.0,189495,0.0,GA,AMP
1375,2015-11-01,229938,0.0,1986,0.0,225374,375.0,189467,0.0,GA,AMP
1376,2015-12-01,292368,917.0,2383,4.0,278627,803.0,252378,811.0,GA,AMP
1377,2016-01-01,250400,1248.0,2196,6.0,214548,1215.0,183893,799.0,GA,AMP
1378,2016-02-01,253111,662.0,2142,4.0,210775,1120.0,181767,491.0,GA,AMP
1379,2016-03-01,304107,662.0,2382,4.0,274336,1248.0,245865,615.0,GA,AMP
1380,2016-04-01,264557,166.0,2094,1.0,245940,908.0,215276,117.0,GA,AMP
1381,2016-05-01,262199,0.0,2087,0.0,243091,605.0,208763,0.0,GA,AMP
1382,2016-06-01,258147,0.0,2088,0.0,245129,283.0,211338,0.0,GA,AMP
1383,2016-07-01,254289,0.0,2043,0.0,252406,676.0,222009,0.0,GA,AMP
1384,2016-08-01,251144,0.0,2071,0.0,246238,843.0,215551,0.0,GA,AMP
1385,2016-09-01,211852,0.0,1932,0.0,204089,731.0,170379,0.0,GA,AMP
1386,2016-10-01,214324,0.0,1914,0.0,219462,562.0,183846,0.0,GA,AMP
1387,2016-11-01,225309,0.0,1889,0.0,230459,797.0,194477,0.0,GA,AMP
1388,2016-12-01,272808,493.0,2151,3.0,268640,1137.0,240937,304.0,GA,AMP
1389,2017-01-01,236134,0.0,1921,0.0,209007,0.0,181017,0.0,GA,AMP
1390,2017-02-01,218361,0.0,1737,0.0,192738,0.0,169272,0.0,GA,AMP
1391,2017-03-01,290645,0.0,2214,0.0,269322,0.0,238857,0.0,GA,AMP
1392,2002-10-01,90955,0.0,603,0.0,59664,146.0,60397,0.0,AA,AMP
1393,2002-11-01,82132,0.0,588,0.0,57058,733.0,54671,0.0,AA,AMP
1394,2002-12-01,83652,0.0,588,0.0,63031,693.0,64113,0.0,AA,AMP
1395,2003-01-01,85257,0.0,618,0.0,52720,584.0,54008,0.0,AA,AMP
1396,2003-02-01,72540,0.0,523,0.0,49791,489.0,50934,0.0,AA,AMP
1397,2003-03-01,83133,0.0,613,0.0,57639,520.0,57977,0.0,AA,AMP
1398,2003-04-01,78991,0.0,574,0.0,58518,572.0,57970,0.0,AA,AMP
1399,2003-05-01,85229,0.0,632,0.0,66375,591.0,65680,0.0,AA,AMP
1400,2003-06-01,84607,0.0,612,0.0,66469,552.0,66515,0.0,AA,AMP
1401,2003-07-01,85866,0.0,594,0.0,67130,739.0,69365,0.0,AA,AMP
1402,2003-08-01,83673,0.0,575,0.0,67939,546.0,69780,0.0,AA,AMP
1403,2003-09-01,78828,0.0,579,0.0,57618,437.0,57474,0.0,AA,AMP
1404,2003-10-01,83645,0.0,626,0.0,64210,481.0,63798,0.0,AA,AMP
1405,2003-11-01,80742,0.0,586,0.0,61576,498.0,60682,0.0,AA,AMP
1406,2003-12-01,80635,0.0,581,0.0,63898,503.0,65318,0.0,AA,AMP
1407,2004-01-01,80263,0.0,594,0.0,49655,325.0,51872,0.0,AA,AMP
1408,2004-02-01,78924,0.0,590,0.0,52995,377.0,54755,0.0,AA,AMP
1409,2004-03-01,85372,0.0,628,0.0,60360,406.0,62080,0.0,AA,AMP
1410,2004-04-01,80404,0.0,617,0.0,63195,549.0,61402,0.0,AA,AMP
1411,2004-05-01,84049,0.0,609,0.0,66194,288.0,65771,0.0,AA,AMP
1412,2004-06-01,82631,0.0,593,0.0,68883,495.0,69296,0.0,AA,AMP
1413,2004-07-01,84533,0.0,606,0.0,69470,542.0,71088,0.0,AA,AMP
1414,2004-08-01,85482,0.0,622,0.0,76094,705.0,75862,0.0,AA,AMP
1415,2004-09-01,82839,0.0,591,0.0,65609,821.0,64689,0.0,AA,AMP
1416,2004-10-01,87205,0.0,605,0.0,67412,619.0,65532,0.0,AA,AMP
1417,2004-11-01,81426,0.0,582,0.0,62813,430.0,61424,0.0,AA,AMP
1418,2004-12-01,81072,0.0,579,0.0,64529,382.0,65218,0.0,AA,AMP
1419,2005-01-01,76914,0.0,544,0.0,51348,442.0,53404,0.0,AA,AMP
1420,2005-02-01,75369,0.0,537,0.0,53881,559.0,54822,0.0,AA,AMP
1421,2005-03-01,84137,0.0,602,0.0,61809,627.0,64025,0.0,AA,AMP
1422,2005-04-01,82448,0.0,590,0.0,68197,680.0,66387,0.0,AA,AMP
1423,2005-05-01,83504,0.0,596,0.0,69949,402.0,69547,0.0,AA,AMP
1424,2005-06-01,82592,0.0,614,0.0,73020,262.0,73212,0.0,AA,AMP
1425,2005-07-01,82467,0.0,612,0.0,70625,241.0,72202,0.0,AA,AMP
1426,2005-08-01,86827,0.0,659,0.0,74360,363.0,74397,0.0,AA,AMP
1427,2005-09-01,85560,0.0,629,0.0,68280,438.0,66765,0.0,AA,AMP
1428,2005-10-01,88016,0.0,638,0.0,71674,485.0,70812,0.0,AA,AMP
1429,2005-11-01,82690,0.0,590,0.0,70069,299.0,68837,0.0,AA,AMP
1430,2005-12-01,82018,0.0,580,0.0,67563,324.0,68862,0.0,AA,AMP
1431,2006-01-01,80734,0.0,566,0.0,61431,326.0,63352,0.0,AA,AMP
1432,2006-02-01,73124,0.0,511,0.0,56759,639.0,57728,0.0,AA,AMP
1433,2006-03-01,84506,0.0,588,0.0,69605,676.0,71017,0.0,AA,AMP
1434,2006-04-01,83667,0.0,578,0.0,72041,636.0,72425,0.0,AA,AMP
1435,2006-05-01,99300,0.0,648,0.0,80079,377.0,84973,0.0,AA,AMP
1436,2006-06-01,100579,0.0,638,0.0,85146,315.0,89599,0.0,AA,AMP
1437,2006-07-01,101446,0.0,630,0.0,84142,411.0,90395,0.0,AA,AMP
1438,2006-08-01,106387,0.0,671,0.0,84302,539.0,89848,0.0,AA,AMP
1439,2006-09-01,95889,0.0,615,0.0,69189,434.0,72775,0.0,AA,AMP
1440,2006-10-01,101083,0.0,652,0.0,77455,419.0,82215,0.0,AA,AMP
1441,2006-11-01,102948,0.0,684,0.0,80585,531.0,79554,0.0,AA,AMP
1442,2006-12-01,96963,0.0,668,0.0,74357,296.0,73855,0.0,AA,AMP
1443,2007-01-01,101297,0.0,691,0.0,70276,286.0,70502,0.0,AA,AMP
1444,2007-02-01,90464,0.0,593,0.0,64012,319.0,66056,0.0,AA,AMP
1445,2007-03-01,100591,0.0,653,0.0,76975,345.0,80657,0.0,AA,AMP
1446,2007-04-01,96127,0.0,639,0.0,77583,515.0,79668,0.0,AA,AMP
1447,2007-05-01,96668,0.0,670,0.0,81971,456.0,81891,0.0,AA,AMP
1448,2007-06-01,94906,0.0,608,0.0,81119,340.0,85557,0.0,AA,AMP
1449,2007-07-01,95373,0.0,614,0.0,78320,557.0,85066,0.0,AA,AMP
1450,2007-08-01,96473,0.0,625,0.0,79626,813.0,84990,0.0,AA,AMP
1451,2007-09-01,91228,0.0,601,0.0,59342,614.0,63798,0.0,AA,AMP
1452,2007-10-01,94685,0.0,635,0.0,67474,725.0,72270,0.0,AA,AMP
1453,2007-11-01,87929,0.0,585,0.0,65653,381.0,67111,0.0,AA,AMP
1454,2007-12-01,82984,0.0,533,0.0,61627,358.0,66756,0.0,AA,AMP
1455,2008-01-01,83781,0.0,564,0.0,54207,483.0,58483,0.0,AA,AMP
1456,2008-02-01,77172,0.0,519,0.0,54297,423.0,58249,0.0,AA,AMP
1457,2008-03-01,94089,0.0,609,0.0,68625,457.0,74578,0.0,AA,AMP
1458,2008-04-01,97379,0.0,607,0.0,70129,397.0,73348,0.0,AA,AMP
1459,2008-05-01,96864,0.0,610,0.0,73174,476.0,75971,0.0,AA,AMP
1460,2008-06-01,96293,0.0,600,0.0,77971,379.0,84446,0.0,AA,AMP
1461,2008-07-01,98483,0.0,616,0.0,79722,391.0,87045,0.0,AA,AMP
1462,2008-08-01,95410,0.0,618,0.0,81713,438.0,86520,0.0,AA,AMP
1463,2008-09-01,71493,0.0,558,0.0,59541,438.0,59056,0.0,AA,AMP
1464,2008-10-01,72361,0.0,572,0.0,59380,529.0,58107,0.0,AA,AMP
1465,2008-11-01,70801,0.0,529,0.0,53677,409.0,52746,0.0,AA,AMP
1466,2008-12-01,70359,0.0,518,0.0,56973,343.0,56776,0.0,AA,AMP
1467,2009-01-01,65087,0.0,510,0.0,45315,232.0,46568,0.0,AA,AMP
1468,2009-02-01,66047,0.0,494,0.0,42868,349.0,44989,0.0,AA,AMP
1469,2009-03-01,74486,0.0,544,0.0,51774,474.0,54379,0.0,AA,AMP
1470,2009-04-01,67391,0.0,512,0.0,53069,617.0,52672,0.0,AA,AMP
1471,2009-05-01,67833,0.0,509,0.0,54091,375.0,54136,0.0,AA,AMP
1472,2009-06-01,77820,0.0,531,0.0,61950,207.0,64794,0.0,AA,AMP
1473,2009-07-01,81415,0.0,546,0.0,68609,286.0,70982,0.0,AA,AMP
1474,2009-08-01,84368,0.0,565,0.0,74387,411.0,75393,0.0,AA,AMP
1475,2009-09-01,72664,0.0,539,0.0,58298,350.0,57737,0.0,AA,AMP
1476,2009-10-01,72807,0.0,547,0.0,63351,283.0,61915,0.0,AA,AMP
1477,2009-11-01,63021,0.0,465,0.0,52780,97.0,51674,0.0,AA,AMP
1478,2009-12-01,63155,0.0,452,0.0,53033,98.0,53472,0.0,AA,AMP
1479,2010-01-01,55022,0.0,382,0.0,39605,51.0,43438,0.0,AA,AMP
1480,2010-02-01,46305,0.0,312,0.0,34126,107.0,37998,0.0,AA,AMP
1481,2010-03-01,57463,0.0,391,0.0,44065,107.0,48758,0.0,AA,AMP
1482,2010-04-01,63804,0.0,459,0.0,52333,79.0,53558,0.0,AA,AMP
1483,2010-05-01,64972,0.0,469,0.0,57740,100.0,57743,0.0,AA,AMP
1484,2010-06-01,70598,0.0,502,0.0,65221,119.0,64981,0.0,AA,AMP
1485,2010-07-01,73247,0.0,523,0.0,65252,230.0,65905,0.0,AA,AMP
1486,2010-08-01,75654,0.0,547,0.0,67716,330.0,67657,0.0,AA,AMP
1487,2010-09-01,74069,0.0,567,0.0,64006,196.0,62921,0.0,AA,AMP
1488,2010-10-01,76481,0.0,580,0.0,68051,192.0,66292,0.0,AA,AMP
1489,2010-11-01,71815,0.0,549,0.0,62685,42.0,60966,0.0,AA,AMP
1490,2010-12-01,69685,0.0,516,0.0,61404,0.0,60485,0.0,AA,AMP
1491,2011-01-01,67837,0.0,507,0.0,50598,0.0,51991,0.0,AA,AMP
1492,2011-02-01,59939,0.0,452,0.0,46568,0.0,47578,0.0,AA,AMP
1493,2011-03-01,72124,0.0,557,0.0,57387,0.0,57817,0.0,AA,AMP
1494,2011-04-01,66908,0.0,516,0.0,59986,0.0,58270,0.0,AA,AMP
1495,2011-05-01,67997,0.0,521,0.0,62813,29.0,60755,0.0,AA,AMP
1496,2011-06-01,71695,0.0,545,0.0,67351,30.0,64733,0.0,AA,AMP
1497,2011-07-01,71251,0.0,538,0.0,66023,89.0,63934,0.0,AA,AMP
1498,2011-08-01,68689,0.0,521,0.0,65657,123.0,63267,0.0,AA,AMP
1499,2011-09-01,68506,0.0,523,0.0,58761,0.0,56814,0.0,AA,AMP
1500,2011-10-01,68714,0.0,523,0.0,60699,0.0,57571,0.0,AA,AMP
1501,2011-11-01,65296,0.0,493,0.0,58711,0.0,56166,0.0,AA,AMP
1502,2011-12-01,66340,0.0,456,0.0,57433,4.0,57917,0.0,AA,AMP
1503,2012-01-01,114471,0.0,713,0.0,75653,0.0,86505,0.0,AA,AMP
1504,2012-02-01,110711,616.0,702,2.0,71209,283.0,81029,537.0,AA,AMP
1505,2012-03-01,117842,243.0,748,1.0,81870,94.0,92057,155.0,AA,AMP
1506,2012-04-01,112251,0.0,685,0.0,82737,109.0,94076,0.0,AA,AMP
1507,2012-05-01,111443,0.0,688,0.0,84401,75.0,95113,0.0,AA,AMP
1508,2012-06-01,120112,0.0,695,0.0,90180,95.0,104774,0.0,AA,AMP
1509,2012-07-01,118017,1137.0,695,4.0,87524,607.0,104467,1102.0,AA,AMP
1510,2012-08-01,122302,1208.0,737,4.0,92311,784.0,108221,1002.0,AA,AMP
1511,2012-09-01,122312,0.0,732,0.0,78383,34.0,89592,0.0,AA,AMP
1512,2012-10-01,109491,0.0,648,0.0,75656,25.0,87613,0.0,AA,AMP
1513,2012-11-01,111855,0.0,627,0.0,67818,25.0,79708,0.0,AA,AMP
1514,2012-12-01,108658,0.0,585,0.0,71575,39.0,89580,0.0,AA,AMP
1515,2013-01-01,107309,302.0,590,1.0,62775,110.0,79795,141.0,AA,AMP
1516,2013-02-01,97435,553.0,537,2.0,57927,209.0,72326,377.0,AA,AMP
1517,2013-03-01,122228,0.0,669,0.0,80485,57.0,98769,0.0,AA,AMP
1518,2013-04-01,115491,0.0,630,0.0,74142,36.0,89966,0.0,AA,AMP
1519,2013-05-01,115659,0.0,689,0.0,82740,5.0,96658,0.0,AA,AMP
1520,2013-06-01,115673,0.0,656,0.0,85538,0.0,103226,0.0,AA,AMP
1521,2013-07-01,110214,1208.0,626,4.0,81561,580.0,99750,1131.0,AA,AMP
1522,2013-08-01,118125,1208.0,674,4.0,88435,600.0,106440,1057.0,AA,AMP
1523,2013-09-01,116699,0.0,712,0.0,79893,34.0,92644,0.0,AA,AMP
1524,2013-10-01,120695,0.0,769,0.0,85333,3.0,97118,0.0,AA,AMP
1525,2013-11-01,113694,0.0,697,0.0,76185,137.0,86832,0.0,AA,AMP
1526,2013-12-01,105838,0.0,599,0.0,76511,55.0,94183,0.0,AA,AMP
1527,2014-01-01,98744,0.0,535,0.0,58788,144.0,74393,0.0,AA,AMP
1528,2014-02-01,91886,604.0,492,2.0,57941,406.0,72168,557.0,AA,AMP
1529,2014-03-01,108479,302.0,606,1.0,71406,169.0,88122,108.0,AA,AMP
1530,2014-04-01,108098,0.0,596,0.0,75974,63.0,92715,0.0,AA,AMP
1531,2014-05-01,118454,0.0,687,0.0,91517,60.0,106282,0.0,AA,AMP
1532,2014-06-01,110955,0.0,653,0.0,84507,62.0,101321,0.0,AA,AMP
1533,2014-07-01,111943,0.0,645,0.0,86387,193.0,105623,0.0,AA,AMP
1534,2014-08-01,116796,0.0,675,0.0,90037,308.0,108579,0.0,AA,AMP
1535,2014-09-01,113493,0.0,657,0.0,80579,42.0,94373,0.0,AA,AMP
1536,2014-10-01,118052,0.0,715,0.0,83469,38.0,95118,0.0,AA,AMP
1537,2014-11-01,111856,0.0,708,0.0,77493,55.0,86896,0.0,AA,AMP
1538,2014-12-01,113384,0.0,702,0.0,83866,63.0,96379,0.0,AA,AMP
1539,2015-01-01,106657,0.0,667,0.0,67297,25.0,78318,0.0,AA,AMP
1540,2015-02-01,101365,0.0,634,0.0,67988,66.0,78838,0.0,AA,AMP
1541,2015-03-01,119489,0.0,742,0.0,86362,103.0,99247,0.0,AA,AMP
1542,2015-04-01,122493,0.0,748,0.0,89613,61.0,101538,0.0,AA,AMP
1543,2015-05-01,125553,0.0,756,0.0,98119,8.0,110316,0.0,AA,AMP
1544,2015-06-01,123689,0.0,733,0.0,97848,23.0,111642,0.0,AA,AMP
1545,2015-07-01,128080,0.0,777,0.0,103762,272.0,120528,0.0,AA,AMP
1546,2015-08-01,125625,0.0,762,0.0,102660,139.0,117260,0.0,AA,AMP
1547,2015-09-01,114395,0.0,706,0.0,90069,0.0,99334,0.0,AA,AMP
1548,2015-10-01,125057,0.0,779,0.0,99121,2.0,109517,0.0,AA,AMP
1549,2015-11-01,111775,0.0,689,0.0,87441,42.0,97071,0.0,AA,AMP
1550,2015-12-01,111129,0.0,665,0.0,86711,37.0,100572,0.0,AA,AMP
1551,2016-01-01,99660,0.0,580,0.0,70097,1.0,83203,0.0,AA,AMP
1552,2016-02-01,103968,0.0,607,0.0,69721,5.0,82261,0.0,AA,AMP
1553,2016-03-01,117374,0.0,664,0.0,83817,0.0,100034,0.0,AA,AMP
1554,2016-04-01,113152,0.0,652,0.0,84652,0.0,97870,0.0,AA,AMP
1555,2016-05-01,120483,0.0,697,0.0,92428,0.0,106483,0.0,AA,AMP
1556,2016-06-01,116185,0.0,666,0.0,93256,1.0,109507,0.0,AA,AMP
1557,2016-07-01,113481,0.0,639,0.0,90603,35.0,108658,0.0,AA,AMP
1558,2016-08-01,127642,0.0,754,0.0,104002,22.0,119929,0.0,AA,AMP
1559,2016-09-01,124154,0.0,757,0.0,98787,0.0,109370,0.0,AA,AMP
1560,2016-10-01,126252,0.0,782,0.0,101496,0.0,111922,0.0,AA,AMP
1561,2016-11-01,117835,0.0,731,0.0,93419,0.0,103607,0.0,AA,AMP
1562,2016-12-01,117005,0.0,686,0.0,90885,0.0,106263,0.0,AA,AMP
1563,2017-01-01,106572,0.0,611,0.0,72056,0.0,85739,0.0,AA,AMP
1564,2017-02-01,98106,0.0,554,0.0,65146,0.0,78047,0.0,AA,AMP
1565,2017-03-01,116045,0.0,646,0.0,81154,0.0,96953,0.0,AA,AMP
